Test Name:,"UCT-AST9AH-A08-X",
Test Date:,"2024/03/04 12:34:00 PM",
Operator ID:,"Uyilo",

Program Name:,"UCT-Charge and par discharge",
Program Description:,"Charge and discharge test",
Program Database:,C:\VisuaLCN\Programs\Standard tests.mdb,

Module Type:,fj,
Module Description:,"LCV 16-100-12",
Address:,"Port: 1, Sys Controller: 1  Circuit: 12",
Name:,"Channel 12",Device ID:,"Unknown",

"Exclude","Total Time, (h:m:s)","Cycle","Loop Counter #1","Loop Counter #2","Loop Counter #3","Step","Step time, (h:m:s)","Current, A","Voltage, V","Power, W","Amp-Hours, AH","Watt-Hours, WH","Unassigned A1","Unassigned A2","Mode","Data Acquisition Flag",
No,="1:19:55.0",1,1,1,1,6,="0:12:57.0",-0.89,13.000,-11.6,-0.19,-2.51,0.0,0.0,DCHG, ,
No,="1:19:56.0",1,1,1,1,6,="0:12:58.0",-0.90,13.000,-11.7,-0.19,-2.52,0.0,0.0,DCHG, ,
No,="1:19:57.0",1,1,1,1,6,="0:12:59.0",-0.90,13.000,-11.6,-0.19,-2.52,0.0,0.0,DCHG, ,
No,="1:19:58.0",1,1,1,1,6,="0:13:00.0",-0.90,13.000,-11.6,-0.19,-2.52,0.0,0.0,DCHG, ,
No,="1:19:59.0",1,1,1,1,6,="0:13:01.0",-0.90,13.000,-11.6,-0.19,-2.53,0.0,0.0,DCHG, ,
No,="1:20:00.0",1,1,1,1,6,="0:13:02.0",-0.90,12.999,-11.6,-0.19,-2.53,0.0,0.0,DCHG, ,
No,="1:20:01.0",1,1,1,1,6,="0:13:03.0",-0.90,12.999,-11.6,-0.19,-2.53,0.0,0.0,DCHG, ,
No,="1:20:02.0",1,1,1,1,6,="0:13:04.0",-0.90,12.999,-11.6,-0.19,-2.53,0.0,0.0,DCHG, ,
No,="1:20:03.0",1,1,1,1,6,="0:13:05.0",-0.90,12.999,-11.6,-0.19,-2.54,0.0,0.0,DCHG, ,
No,="1:20:04.0",1,1,1,1,6,="0:13:06.0",-0.90,12.999,-11.6,-0.19,-2.54,0.0,0.0,DCHG, ,
No,="1:20:05.0",1,1,1,1,6,="0:13:07.0",-0.90,12.999,-11.6,-0.19,-2.54,0.0,0.0,DCHG, ,
No,="1:20:06.0",1,1,1,1,6,="0:13:08.0",-0.90,12.999,-11.6,-0.19,-2.55,0.0,0.0,DCHG, ,
No,="1:20:07.0",1,1,1,1,6,="0:13:09.0",-0.89,12.999,-11.6,-0.19,-2.55,0.0,0.0,DCHG, ,
No,="1:20:08.0",1,1,1,1,6,="0:13:10.0",-0.90,12.999,-11.6,-0.19,-2.55,0.0,0.0,DCHG, ,
No,="1:20:09.0",1,1,1,1,6,="0:13:11.0",-0.90,12.999,-11.6,-0.19,-2.56,0.0,0.0,DCHG, ,
No,="1:20:10.0",1,1,1,1,6,="0:13:12.0",-0.90,12.999,-11.6,-0.19,-2.56,0.0,0.0,DCHG, ,
No,="1:20:11.0",1,1,1,1,6,="0:13:13.0",-0.90,12.998,-11.6,-0.19,-2.56,0.0,0.0,DCHG, ,
No,="1:20:12.0",1,1,1,1,6,="0:13:14.0",-0.90,12.999,-11.6,-0.19,-2.57,0.0,0.0,DCHG, ,
No,="1:20:13.0",1,1,1,1,6,="0:13:15.0",-0.90,12.999,-11.6,-0.19,-2.57,0.0,0.0,DCHG, ,
No,="1:20:14.0",1,1,1,1,6,="0:13:16.0",-0.90,12.999,-11.6,-0.19,-2.57,0.0,0.0,DCHG, ,
No,="1:20:15.0",1,1,1,1,6,="0:13:17.0",-0.90,12.999,-11.6,-0.19,-2.58,0.0,0.0,DCHG, ,
No,="1:20:16.0",1,1,1,1,6,="0:13:18.0",-0.90,12.998,-11.6,-0.19,-2.58,0.0,0.0,DCHG, ,
No,="1:20:17.0",1,1,1,1,6,="0:13:19.0",-0.90,12.998,-11.6,-0.19,-2.58,0.0,0.0,DCHG, ,
No,="1:20:18.0",1,1,1,1,6,="0:13:20.0",-0.90,12.998,-11.6,-0.19,-2.59,0.0,0.0,DCHG, ,
No,="1:20:19.0",1,1,1,1,6,="0:13:21.0",-0.90,12.998,-11.6,-0.20,-2.59,0.0,0.0,DCHG, ,
No,="1:20:20.0",1,1,1,1,6,="0:13:22.0",-0.90,12.997,-11.6,-0.20,-2.59,0.0,0.0,DCHG, ,
No,="1:20:21.0",1,1,1,1,6,="0:13:23.0",-0.90,12.997,-11.6,-0.20,-2.60,0.0,0.0,DCHG, ,
No,="1:20:22.0",1,1,1,1,6,="0:13:24.0",-0.90,12.998,-11.6,-0.20,-2.60,0.0,0.0,DCHG, ,
No,="1:20:23.0",1,1,1,1,6,="0:13:25.0",-0.90,12.997,-11.6,-0.20,-2.60,0.0,0.0,DCHG, ,
No,="1:20:24.0",1,1,1,1,6,="0:13:26.0",-0.90,12.998,-11.6,-0.20,-2.61,0.0,0.0,DCHG, ,
No,="1:20:25.0",1,1,1,1,6,="0:13:27.0",-0.90,12.997,-11.6,-0.20,-2.61,0.0,0.0,DCHG, ,
No,="1:20:26.0",1,1,1,1,6,="0:13:28.0",-0.90,12.997,-11.6,-0.20,-2.61,0.0,0.0,DCHG, ,
No,="1:20:27.0",1,1,1,1,6,="0:13:29.0",-0.90,12.997,-11.6,-0.20,-2.62,0.0,0.0,DCHG, ,
No,="1:20:28.0",1,1,1,1,6,="0:13:30.0",-0.90,12.997,-11.6,-0.20,-2.62,0.0,0.0,DCHG, ,
No,="1:20:29.0",1,1,1,1,6,="0:13:31.0",-0.90,12.997,-11.6,-0.20,-2.62,0.0,0.0,DCHG, ,
No,="1:20:30.0",1,1,1,1,6,="0:13:32.0",-0.90,12.997,-11.6,-0.20,-2.62,0.0,0.0,DCHG, ,
No,="1:20:31.0",1,1,1,1,6,="0:13:33.0",-0.90,12.997,-11.6,-0.20,-2.63,0.0,0.0,DCHG, ,
No,="1:20:32.0",1,1,1,1,6,="0:13:34.0",-0.90,12.997,-11.6,-0.20,-2.63,0.0,0.0,DCHG, ,
No,="1:20:33.0",1,1,1,1,6,="0:13:35.0",-0.90,12.997,-11.6,-0.20,-2.63,0.0,0.0,DCHG, ,
No,="1:20:34.0",1,1,1,1,6,="0:13:36.0",-0.89,12.997,-11.5,-0.20,-2.64,0.0,0.0,DCHG, ,
No,="1:20:35.0",1,1,1,1,6,="0:13:37.0",-0.90,12.997,-11.6,-0.20,-2.64,0.0,0.0,DCHG, ,
No,="1:20:36.0",1,1,1,1,6,="0:13:38.0",-0.90,12.996,-11.6,-0.20,-2.64,0.0,0.0,DCHG, ,
No,="1:20:37.0",1,1,1,1,6,="0:13:39.0",-0.90,12.996,-11.6,-0.20,-2.65,0.0,0.0,DCHG, ,
No,="1:20:38.0",1,1,1,1,6,="0:13:40.0",-0.90,12.997,-11.6,-0.20,-2.65,0.0,0.0,DCHG, ,
No,="1:20:39.0",1,1,1,1,6,="0:13:41.0",-0.90,12.997,-11.6,-0.20,-2.65,0.0,0.0,DCHG, ,
No,="1:20:40.0",1,1,1,1,6,="0:13:42.0",-0.89,12.996,-11.6,-0.20,-2.66,0.0,0.0,DCHG, ,
No,="1:20:41.0",1,1,1,1,6,="0:13:43.0",-0.90,12.996,-11.6,-0.20,-2.66,0.0,0.0,DCHG, ,
No,="1:20:42.0",1,1,1,1,6,="0:13:44.0",-0.90,12.996,-11.6,-0.20,-2.66,0.0,0.0,DCHG, ,
No,="1:20:43.0",1,1,1,1,6,="0:13:45.0",-0.90,12.996,-11.6,-0.20,-2.67,0.0,0.0,DCHG, ,
No,="1:20:44.0",1,1,1,1,6,="0:13:46.0",-0.90,12.996,-11.6,-0.20,-2.67,0.0,0.0,DCHG, ,
No,="1:20:45.0",1,1,1,1,6,="0:13:47.0",-0.90,12.996,-11.6,-0.20,-2.67,0.0,0.0,DCHG, ,
No,="1:20:46.0",1,1,1,1,6,="0:13:48.0",-0.90,12.996,-11.6,-0.20,-2.68,0.0,0.0,DCHG, ,
No,="1:20:47.0",1,1,1,1,6,="0:13:49.0",-0.90,12.996,-11.6,-0.20,-2.68,0.0,0.0,DCHG, ,
No,="1:20:48.0",1,1,1,1,6,="0:13:50.0",-0.90,12.996,-11.6,-0.20,-2.68,0.0,0.0,DCHG, ,
No,="1:20:49.0",1,1,1,1,6,="0:13:51.0",-0.90,12.996,-11.6,-0.20,-2.69,0.0,0.0,DCHG, ,
No,="1:20:50.0",1,1,1,1,6,="0:13:52.0",-0.90,12.995,-11.6,-0.20,-2.69,0.0,0.0,DCHG, ,
No,="1:20:51.0",1,1,1,1,6,="0:13:53.0",-0.90,12.995,-11.6,-0.20,-2.69,0.0,0.0,DCHG, ,
No,="1:20:52.0",1,1,1,1,6,="0:13:54.0",-0.90,12.995,-11.6,-0.20,-2.70,0.0,0.0,DCHG, ,
No,="1:20:53.0",1,1,1,1,6,="0:13:55.0",-0.89,12.995,-11.5,-0.20,-2.70,0.0,0.0,DCHG, ,
No,="1:20:54.0",1,1,1,1,6,="0:13:56.0",-0.90,12.995,-11.6,-0.20,-2.70,0.0,0.0,DCHG, ,
No,="1:20:55.0",1,1,1,1,6,="0:13:57.0",-0.90,12.995,-11.6,-0.20,-2.71,0.0,0.0,DCHG, ,
No,="1:20:56.0",1,1,1,1,6,="0:13:58.0",-0.90,12.995,-11.6,-0.20,-2.71,0.0,0.0,DCHG, ,
No,="1:20:57.0",1,1,1,1,6,="0:13:59.0",-0.90,12.995,-11.6,-0.20,-2.71,0.0,0.0,DCHG, ,
No,="1:20:58.0",1,1,1,1,6,="0:14:00.0",-0.90,12.994,-11.6,-0.20,-2.72,0.0,0.0,DCHG, ,
No,="1:20:59.0",1,1,1,1,6,="0:14:01.0",-0.90,12.994,-11.6,-0.21,-2.72,0.0,0.0,DCHG, ,
No,="1:21:00.0",1,1,1,1,6,="0:14:02.0",-0.90,12.995,-11.6,-0.21,-2.72,0.0,0.0,DCHG, ,
No,="1:21:01.0",1,1,1,1,6,="0:14:03.0",-0.89,12.994,-11.6,-0.21,-2.72,0.0,0.0,DCHG, ,
No,="1:21:02.0",1,1,1,1,6,="0:14:04.0",-0.90,12.994,-11.6,-0.21,-2.73,0.0,0.0,DCHG, ,
No,="1:21:03.0",1,1,1,1,6,="0:14:05.0",-0.90,12.994,-11.6,-0.21,-2.73,0.0,0.0,DCHG, ,
No,="1:21:04.0",1,1,1,1,6,="0:14:06.0",-0.90,12.994,-11.6,-0.21,-2.73,0.0,0.0,DCHG, ,
No,="1:21:05.0",1,1,1,1,6,="0:14:07.0",-0.90,12.994,-11.6,-0.21,-2.74,0.0,0.0,DCHG, ,
No,="1:21:06.0",1,1,1,1,6,="0:14:08.0",-0.90,12.994,-11.6,-0.21,-2.74,0.0,0.0,DCHG, ,
No,="1:21:07.0",1,1,1,1,6,="0:14:09.0",-0.90,12.993,-11.6,-0.21,-2.74,0.0,0.0,DCHG, ,
No,="1:21:08.0",1,1,1,1,6,="0:14:10.0",-0.89,12.994,-11.5,-0.21,-2.75,0.0,0.0,DCHG, ,
No,="1:21:09.0",1,1,1,1,6,="0:14:11.0",-0.90,12.993,-11.6,-0.21,-2.75,0.0,0.0,DCHG, ,
No,="1:21:10.0",1,1,1,1,6,="0:14:12.0",-0.90,12.993,-11.6,-0.21,-2.75,0.0,0.0,DCHG, ,
No,="1:21:11.0",1,1,1,1,6,="0:14:13.0",-0.90,12.993,-11.6,-0.21,-2.76,0.0,0.0,DCHG, ,
No,="1:21:12.0",1,1,1,1,6,="0:14:14.0",-0.90,12.993,-11.6,-0.21,-2.76,0.0,0.0,DCHG, ,
No,="1:21:13.0",1,1,1,1,6,="0:14:15.0",-0.90,12.993,-11.6,-0.21,-2.76,0.0,0.0,DCHG, ,
No,="1:21:14.0",1,1,1,1,6,="0:14:16.0",-0.90,12.993,-11.6,-0.21,-2.77,0.0,0.0,DCHG, ,
No,="1:21:15.0",1,1,1,1,6,="0:14:17.0",-0.90,12.993,-11.6,-0.21,-2.77,0.0,0.0,DCHG, ,
No,="1:21:16.0",1,1,1,1,6,="0:14:18.0",-0.90,12.993,-11.6,-0.21,-2.77,0.0,0.0,DCHG, ,
No,="1:21:17.0",1,1,1,1,6,="0:14:19.0",-0.90,12.992,-11.6,-0.21,-2.78,0.0,0.0,DCHG, ,
No,="1:21:18.0",1,1,1,1,6,="0:14:20.0",-0.90,12.992,-11.6,-0.21,-2.78,0.0,0.0,DCHG, ,
No,="1:21:19.0",1,1,1,1,6,="0:14:21.0",-0.90,12.992,-11.6,-0.21,-2.78,0.0,0.0,DCHG, ,
No,="1:21:20.0",1,1,1,1,6,="0:14:22.0",-0.90,12.992,-11.6,-0.21,-2.79,0.0,0.0,DCHG, ,
No,="1:21:21.0",1,1,1,1,6,="0:14:23.0",-0.90,12.992,-11.6,-0.21,-2.79,0.0,0.0,DCHG, ,
No,="1:21:22.0",1,1,1,1,6,="0:14:24.0",-0.90,12.992,-11.6,-0.21,-2.79,0.0,0.0,DCHG, ,
No,="1:21:23.0",1,1,1,1,6,="0:14:25.0",-0.90,12.992,-11.6,-0.21,-2.80,0.0,0.0,DCHG, ,
No,="1:21:24.0",1,1,1,1,6,="0:14:26.0",-0.90,12.992,-11.6,-0.21,-2.80,0.0,0.0,DCHG, ,
No,="1:21:25.0",1,1,1,1,6,="0:14:27.0",-0.90,12.992,-11.6,-0.21,-2.80,0.0,0.0,DCHG, ,
No,="1:21:26.0",1,1,1,1,6,="0:14:28.0",-0.90,12.992,-11.6,-0.21,-2.81,0.0,0.0,DCHG, ,
No,="1:21:27.0",1,1,1,1,6,="0:14:29.0",-0.90,12.992,-11.6,-0.21,-2.81,0.0,0.0,DCHG, ,
No,="1:21:28.0",1,1,1,1,6,="0:14:30.0",-0.89,12.992,-11.5,-0.21,-2.81,0.0,0.0,DCHG, ,
No,="1:21:29.0",1,1,1,1,6,="0:14:31.0",-0.90,12.992,-11.6,-0.21,-2.81,0.0,0.0,DCHG, ,
No,="1:21:30.0",1,1,1,1,6,="0:14:32.0",-0.90,12.992,-11.6,-0.21,-2.82,0.0,0.0,DCHG, ,
No,="1:21:31.0",1,1,1,1,6,="0:14:33.0",-0.89,12.992,-11.5,-0.21,-2.82,0.0,0.0,DCHG, ,
No,="1:21:32.0",1,1,1,1,6,="0:14:34.0",-0.90,12.991,-11.6,-0.21,-2.82,0.0,0.0,DCHG, ,
No,="1:21:33.0",1,1,1,1,6,="0:14:35.0",-0.90,12.992,-11.6,-0.21,-2.83,0.0,0.0,DCHG, ,
No,="1:21:34.0",1,1,1,1,6,="0:14:36.0",-0.90,12.991,-11.6,-0.21,-2.83,0.0,0.0,DCHG, ,
No,="1:21:35.0",1,1,1,1,6,="0:14:37.0",-0.90,12.991,-11.6,-0.21,-2.83,0.0,0.0,DCHG, ,
No,="1:21:36.0",1,1,1,1,6,="0:14:38.0",-0.89,12.991,-11.5,-0.21,-2.84,0.0,0.0,DCHG, ,
No,="1:21:37.0",1,1,1,1,6,="0:14:39.0",-0.90,12.991,-11.6,-0.21,-2.84,0.0,0.0,DCHG, ,
No,="1:21:38.0",1,1,1,1,6,="0:14:40.0",-0.90,12.992,-11.6,-0.21,-2.84,0.0,0.0,DCHG, ,
No,="1:21:39.0",1,1,1,1,6,="0:14:41.0",-0.89,12.991,-11.5,-0.21,-2.85,0.0,0.0,DCHG, ,
No,="1:21:40.0",1,1,1,1,6,="0:14:42.0",-0.90,12.991,-11.6,-0.22,-2.85,0.0,0.0,DCHG, ,
No,="1:21:41.0",1,1,1,1,6,="0:14:43.0",-0.90,12.991,-11.6,-0.22,-2.85,0.0,0.0,DCHG, ,
No,="1:21:42.0",1,1,1,1,6,="0:14:44.0",-0.90,12.991,-11.6,-0.22,-2.86,0.0,0.0,DCHG, ,
No,="1:21:43.0",1,1,1,1,6,="0:14:45.0",-0.90,12.991,-11.6,-0.22,-2.86,0.0,0.0,DCHG, ,
No,="1:21:44.0",1,1,1,1,6,="0:14:46.0",-0.90,12.991,-11.6,-0.22,-2.86,0.0,0.0,DCHG, ,
No,="1:21:45.0",1,1,1,1,6,="0:14:47.0",-0.90,12.991,-11.6,-0.22,-2.87,0.0,0.0,DCHG, ,
No,="1:21:46.0",1,1,1,1,6,="0:14:48.0",-0.90,12.991,-11.6,-0.22,-2.87,0.0,0.0,DCHG, ,
No,="1:21:47.0",1,1,1,1,6,="0:14:49.0",-0.90,12.991,-11.6,-0.22,-2.87,0.0,0.0,DCHG, ,
No,="1:21:48.0",1,1,1,1,6,="0:14:50.0",-0.90,12.991,-11.6,-0.22,-2.88,0.0,0.0,DCHG, ,
No,="1:21:49.0",1,1,1,1,6,="0:14:51.0",-0.90,12.990,-11.6,-0.22,-2.88,0.0,0.0,DCHG, ,
No,="1:21:50.0",1,1,1,1,6,="0:14:52.0",-0.90,12.990,-11.6,-0.22,-2.88,0.0,0.0,DCHG, ,
No,="1:21:51.0",1,1,1,1,6,="0:14:53.0",-0.90,12.990,-11.6,-0.22,-2.89,0.0,0.0,DCHG, ,
No,="1:21:52.0",1,1,1,1,6,="0:14:54.0",-0.90,12.990,-11.6,-0.22,-2.89,0.0,0.0,DCHG, ,
No,="1:21:53.0",1,1,1,1,6,="0:14:55.0",-0.90,12.990,-11.6,-0.22,-2.89,0.0,0.0,DCHG, ,
No,="1:21:54.0",1,1,1,1,6,="0:14:56.0",-0.90,12.990,-11.6,-0.22,-2.90,0.0,0.0,DCHG, ,
No,="1:21:55.0",1,1,1,1,6,="0:14:57.0",-0.90,12.990,-11.6,-0.22,-2.90,0.0,0.0,DCHG, ,
No,="1:21:56.0",1,1,1,1,6,="0:14:58.0",-0.90,12.990,-11.6,-0.22,-2.90,0.0,0.0,DCHG, ,
No,="1:21:57.0",1,1,1,1,6,="0:14:59.0",-0.90,12.990,-11.6,-0.22,-2.91,0.0,0.0,DCHG, ,
No,="1:21:58.0",1,1,1,1,6,="0:15:00.0",-0.90,12.989,-11.6,-0.22,-2.91,0.0,0.0,DCHG, ,
No,="1:21:59.0",1,1,1,1,6,="0:15:01.0",-0.90,12.989,-11.6,-0.22,-2.91,0.0,0.0,DCHG, ,
No,="1:22:00.0",1,1,1,1,6,="0:15:02.0",-0.90,12.989,-11.6,-0.22,-2.91,0.0,0.0,DCHG, ,
No,="1:22:01.0",1,1,1,1,6,="0:15:03.0",-0.90,12.989,-11.6,-0.22,-2.92,0.0,0.0,DCHG, ,
No,="1:22:02.0",1,1,1,1,6,="0:15:04.0",-0.90,12.989,-11.6,-0.22,-2.92,0.0,0.0,DCHG, ,
No,="1:22:03.0",1,1,1,1,6,="0:15:05.0",-0.90,12.989,-11.6,-0.22,-2.92,0.0,0.0,DCHG, ,
No,="1:22:04.0",1,1,1,1,6,="0:15:06.0",-0.90,12.989,-11.6,-0.22,-2.93,0.0,0.0,DCHG, ,
No,="1:22:05.0",1,1,1,1,6,="0:15:07.0",-0.89,12.989,-11.5,-0.22,-2.93,0.0,0.0,DCHG, ,
No,="1:22:06.0",1,1,1,1,6,="0:15:08.0",-0.90,12.989,-11.6,-0.22,-2.93,0.0,0.0,DCHG, ,
No,="1:22:07.0",1,1,1,1,6,="0:15:09.0",-0.90,12.989,-11.6,-0.22,-2.94,0.0,0.0,DCHG, ,
No,="1:22:08.0",1,1,1,1,6,="0:15:10.0",-0.90,12.989,-11.6,-0.22,-2.94,0.0,0.0,DCHG, ,
No,="1:22:09.0",1,1,1,1,6,="0:15:11.0",-0.90,12.988,-11.6,-0.22,-2.94,0.0,0.0,DCHG, ,
No,="1:22:10.0",1,1,1,1,6,="0:15:12.0",-0.90,12.988,-11.6,-0.22,-2.95,0.0,0.0,DCHG, ,
No,="1:22:11.0",1,1,1,1,6,="0:15:13.0",-0.90,12.988,-11.6,-0.22,-2.95,0.0,0.0,DCHG, ,
No,="1:22:12.0",1,1,1,1,6,="0:15:14.0",-0.90,12.988,-11.6,-0.22,-2.95,0.0,0.0,DCHG, ,
No,="1:22:13.0",1,1,1,1,6,="0:15:15.0",-0.90,12.988,-11.6,-0.22,-2.96,0.0,0.0,DCHG, ,
No,="1:22:14.0",1,1,1,1,6,="0:15:16.0",-0.90,12.988,-11.6,-0.22,-2.96,0.0,0.0,DCHG, ,
No,="1:22:15.0",1,1,1,1,6,="0:15:17.0",-0.90,12.988,-11.6,-0.22,-2.96,0.0,0.0,DCHG, ,
No,="1:22:16.0",1,1,1,1,6,="0:15:18.0",-0.90,12.988,-11.6,-0.22,-2.97,0.0,0.0,DCHG, ,
No,="1:22:17.0",1,1,1,1,6,="0:15:19.0",-0.90,12.988,-11.6,-0.22,-2.97,0.0,0.0,DCHG, ,
No,="1:22:18.0",1,1,1,1,6,="0:15:20.0",-0.90,12.988,-11.6,-0.22,-2.97,0.0,0.0,DCHG, ,
No,="1:22:19.0",1,1,1,1,6,="0:15:21.0",-0.90,12.988,-11.6,-0.22,-2.98,0.0,0.0,DCHG, ,
No,="1:22:20.0",1,1,1,1,6,="0:15:22.0",-0.89,12.988,-11.5,-0.23,-2.98,0.0,0.0,DCHG, ,
No,="1:22:21.0",1,1,1,1,6,="0:15:23.0",-0.90,12.988,-11.6,-0.23,-2.98,0.0,0.0,DCHG, ,
No,="1:22:22.0",1,1,1,1,6,="0:15:24.0",-0.90,12.988,-11.6,-0.23,-2.99,0.0,0.0,DCHG, ,
No,="1:22:23.0",1,1,1,1,6,="0:15:25.0",-0.90,12.988,-11.6,-0.23,-2.99,0.0,0.0,DCHG, ,
No,="1:22:24.0",1,1,1,1,6,="0:15:26.0",-0.90,12.988,-11.6,-0.23,-2.99,0.0,0.0,DCHG, ,
No,="1:22:25.0",1,1,1,1,6,="0:15:27.0",-0.90,12.988,-11.6,-0.23,-3.00,0.0,0.0,DCHG, ,
No,="1:22:26.0",1,1,1,1,6,="0:15:28.0",-0.90,12.987,-11.6,-0.23,-3.00,0.0,0.0,DCHG, ,
No,="1:22:27.0",1,1,1,1,6,="0:15:29.0",-0.90,12.987,-11.6,-0.23,-3.00,0.0,0.0,DCHG, ,
No,="1:22:28.0",1,1,1,1,6,="0:15:30.0",-0.90,12.988,-11.6,-0.23,-3.00,0.0,0.0,DCHG, ,
No,="1:22:29.0",1,1,1,1,6,="0:15:31.0",-0.90,12.987,-11.6,-0.23,-3.01,0.0,0.0,DCHG, ,
No,="1:22:30.0",1,1,1,1,6,="0:15:32.0",-0.90,12.987,-11.6,-0.23,-3.01,0.0,0.0,DCHG, ,
No,="1:22:31.0",1,1,1,1,6,="0:15:33.0",-0.89,12.987,-11.5,-0.23,-3.01,0.0,0.0,DCHG, ,
No,="1:22:32.0",1,1,1,1,6,="0:15:34.0",-0.90,12.987,-11.6,-0.23,-3.02,0.0,0.0,DCHG, ,
No,="1:22:33.0",1,1,1,1,6,="0:15:35.0",-0.90,12.987,-11.6,-0.23,-3.02,0.0,0.0,DCHG, ,
No,="1:22:34.0",1,1,1,1,6,="0:15:36.0",-0.90,12.987,-11.6,-0.23,-3.02,0.0,0.0,DCHG, ,
No,="1:22:35.0",1,1,1,1,6,="0:15:37.0",-0.90,12.987,-11.6,-0.23,-3.03,0.0,0.0,DCHG, ,
No,="1:22:36.0",1,1,1,1,6,="0:15:38.0",-0.90,12.986,-11.6,-0.23,-3.03,0.0,0.0,DCHG, ,
No,="1:22:37.0",1,1,1,1,6,="0:15:39.0",-0.90,12.986,-11.6,-0.23,-3.03,0.0,0.0,DCHG, ,
No,="1:22:38.0",1,1,1,1,6,="0:15:40.0",-0.90,12.987,-11.6,-0.23,-3.04,0.0,0.0,DCHG, ,
No,="1:22:39.0",1,1,1,1,6,="0:15:41.0",-0.90,12.986,-11.6,-0.23,-3.04,0.0,0.0,DCHG, ,
No,="1:22:40.0",1,1,1,1,6,="0:15:42.0",-0.90,12.986,-11.6,-0.23,-3.04,0.0,0.0,DCHG, ,
No,="1:22:41.0",1,1,1,1,6,="0:15:43.0",-0.90,12.986,-11.6,-0.23,-3.05,0.0,0.0,DCHG, ,
No,="1:22:42.0",1,1,1,1,6,="0:15:44.0",-0.90,12.986,-11.6,-0.23,-3.05,0.0,0.0,DCHG, ,
No,="1:22:43.0",1,1,1,1,6,="0:15:45.0",-0.90,12.986,-11.6,-0.23,-3.05,0.0,0.0,DCHG, ,
No,="1:22:44.0",1,1,1,1,6,="0:15:46.0",-0.90,12.986,-11.6,-0.23,-3.06,0.0,0.0,DCHG, ,
No,="1:22:45.0",1,1,1,1,6,="0:15:47.0",-0.90,12.985,-11.6,-0.23,-3.06,0.0,0.0,DCHG, ,
No,="1:22:46.0",1,1,1,1,6,="0:15:48.0",-0.90,12.985,-11.6,-0.23,-3.06,0.0,0.0,DCHG, ,
No,="1:22:47.0",1,1,1,1,6,="0:15:49.0",-0.90,12.985,-11.6,-0.23,-3.07,0.0,0.0,DCHG, ,
No,="1:22:48.0",1,1,1,1,6,="0:15:50.0",-0.90,12.985,-11.6,-0.23,-3.07,0.0,0.0,DCHG, ,
No,="1:22:49.0",1,1,1,1,6,="0:15:51.0",-0.90,12.985,-11.6,-0.23,-3.07,0.0,0.0,DCHG, ,
No,="1:22:50.0",1,1,1,1,6,="0:15:52.0",-0.90,12.985,-11.6,-0.23,-3.08,0.0,0.0,DCHG, ,
No,="1:22:51.0",1,1,1,1,6,="0:15:53.0",-0.90,12.985,-11.6,-0.23,-3.08,0.0,0.0,DCHG, ,
No,="1:22:52.0",1,1,1,1,6,="0:15:54.0",-0.90,12.985,-11.6,-0.23,-3.08,0.0,0.0,DCHG, ,
No,="1:22:53.0",1,1,1,1,6,="0:15:55.0",-0.90,12.985,-11.6,-0.23,-3.09,0.0,0.0,DCHG, ,
No,="1:22:54.0",1,1,1,1,6,="0:15:56.0",-0.90,12.985,-11.6,-0.23,-3.09,0.0,0.0,DCHG, ,
No,="1:22:55.0",1,1,1,1,6,="0:15:57.0",-0.90,12.985,-11.6,-0.23,-3.09,0.0,0.0,DCHG, ,
No,="1:22:56.0",1,1,1,1,6,="0:15:58.0",-0.90,12.985,-11.6,-0.23,-3.10,0.0,0.0,DCHG, ,
No,="1:22:57.0",1,1,1,1,6,="0:15:59.0",-0.90,12.985,-11.6,-0.23,-3.10,0.0,0.0,DCHG, ,
No,="1:22:58.0",1,1,1,1,6,="0:16:00.0",-0.90,12.985,-11.6,-0.23,-3.10,0.0,0.0,DCHG, ,
No,="1:22:59.0",1,1,1,1,6,="0:16:01.0",-0.90,12.984,-11.6,-0.23,-3.10,0.0,0.0,DCHG, ,
No,="1:23:00.0",1,1,1,1,6,="0:16:02.0",-0.90,12.985,-11.6,-0.24,-3.11,0.0,0.0,DCHG, ,
No,="1:23:01.0",1,1,1,1,6,="0:16:03.0",-0.90,12.985,-11.6,-0.24,-3.11,0.0,0.0,DCHG, ,
No,="1:23:02.0",1,1,1,1,6,="0:16:04.0",-0.90,12.985,-11.6,-0.24,-3.11,0.0,0.0,DCHG, ,
No,="1:23:03.0",1,1,1,1,6,="0:16:05.0",-0.90,12.984,-11.6,-0.24,-3.12,0.0,0.0,DCHG, ,
No,="1:23:04.0",1,1,1,1,6,="0:16:06.0",-0.90,12.984,-11.6,-0.24,-3.12,0.0,0.0,DCHG, ,
No,="1:23:05.0",1,1,1,1,6,="0:16:07.0",-0.90,12.984,-11.6,-0.24,-3.12,0.0,0.0,DCHG, ,
No,="1:23:06.0",1,1,1,1,6,="0:16:08.0",-0.90,12.984,-11.6,-0.24,-3.13,0.0,0.0,DCHG, ,
No,="1:23:07.0",1,1,1,1,6,="0:16:09.0",-0.89,12.984,-11.5,-0.24,-3.13,0.0,0.0,DCHG, ,
No,="1:23:08.0",1,1,1,1,6,="0:16:10.0",-0.90,12.984,-11.6,-0.24,-3.13,0.0,0.0,DCHG, ,
